time,temperature,pressure,humidity,particle1,particle2,particle3,speed,rain,direction
2023-11-25 22:19:43,6.92,864.99,68.3,44,70,74,0.03,0,S
2023-11-25 22:34:43,7.72,864.73,63.94,32,49,51,1.12,0,W
2023-11-25 22:49:43,8.3,864.52,59.99,22,36,36,0.69,0,W
2023-11-25 23:04:43,8.51,864.32,57.26,15,27,27,1.27,0,SW
2023-11-25 23:19:43,8.28,864.43,58.28,17,23,24,0.32,0,SE
2023-11-25 23:34:43,8.36,864.16,55.81,14,20,21,0.37,0,SW
2023-11-25 23:49:43,7.97,864.14,54.29,10,17,17,0,0,
2023-11-26 0:04:43,7.74,864.04,55.19,13,21,21,0.2,0,SE
2023-11-26 0:19:43,7.62,863.9,54.76,14,22,22,0,0,
2023-11-26 0:34:43,8.32,863.66,53.34,18,25,25,1.05,0,E
2023-11-26 0:49:42,8.28,863.45,53.4,18,25,25,1.19,0,SE
2023-11-26 1:04:42,8.31,863.25,52.9,16,26,26,3.82,0,E
2023-11-26 1:19:42,8.14,863.23,53.57,15,24,25,3.87,0,E
2023-11-26 1:34:42,7.99,863.11,54.23,14,18,18,2.28,0,SE
2023-11-26 1:49:42,7.92,862.93,54.31,15,21,24,1.62,0,SE
2023-11-26 2:04:42,7.2,863.04,58.23,14,21,21,0,0,
2023-11-26 2:19:42,6.97,862.9,59.03,13,21,23,0.5,0,SE
2023-11-26 2:34:42,7.4,862.81,55.95,14,22,22,0.32,0,SE
2023-11-26 2:49:42,7.58,862.89,55.39,15,23,24,0.29,0,SE
2023-11-26 3:04:42,7.63,862.8,55.07,14,20,21,0.1,0,S
2023-11-26 3:19:42,7.43,862.84,56.46,16,25,27,0,0,
2023-11-26 3:34:42,7.71,862.81,54.81,17,21,24,0.06,0,SE
2023-11-26 3:49:42,7.56,862.54,57.35,15,25,28,3.44,0,E
2023-11-26 4:04:42,7.28,862.45,59.9,16,22,23,0.61,0,S
2023-11-26 4:19:42,8.04,862.3,54.97,9,15,15,0.25,0,W
2023-11-26 4:34:42,8.48,862.36,51.84,6,9,9,0.07,0,SW
2023-11-26 4:49:42,9.01,862.32,49.14,5,7,7,2.24,0,W
2023-11-26 5:04:42,8.79,862.63,50.23,6,8,8,0.94,0,S
2023-11-26 5:19:42,8.25,862.96,55.84,6,9,9,0.25,0,SW
2023-11-26 5:34:42,8.01,862.94,55.91,12,18,19,0,0,
2023-11-26 5:49:42,7.91,863.02,57.53,16,27,28,0.54,0,E
2023-11-26 6:04:42,7.89,862.73,58.45,16,22,26,0.01,0,
2023-11-26 6:19:42,7.81,862.67,58.14,14,22,22,1.78,0,NE
2023-11-26 6:34:42,7.83,862.5,57.05,11,15,15,1.65,0,SE
2023-11-26 6:49:42,8.08,862.45,56.04,10,16,16,4.72,0,NE
2023-11-26 7:04:42,8.41,862.64,53.94,7,11,11,2.25,0,W
2023-11-26 7:19:42,8.73,863.24,54.13,8,13,13,1.61,0,W
2023-11-26 7:34:42,7.35,862.98,62.55,15,22,22,0.9,0,S
2023-11-26 7:49:42,6.86,863.1,67.22,20,34,34,0.26,0,S
2023-11-26 8:04:42,6.8,863.18,64.07,21,33,34,1.21,0,S
2023-11-26 8:19:42,6.6,863.44,67.89,23,36,38,0.24,0,SW
2023-11-26 8:34:42,6.64,863.75,65.59,24,39,43,0.39,0,SW
2023-11-26 8:49:42,6.77,863.88,65.36,21,33,33,0.17,0,S
2023-11-26 9:04:42,7.17,863.69,64.53,23,38,39,1.12,0,SE
2023-11-26 9:19:42,7.44,863.89,62.43,22,36,41,3.6,0,E
2023-11-26 9:34:42,7.38,863.79,64.93,31,56,63,1.01,0,E
2023-11-26 9:49:42,7.69,863.76,62.81,23,35,36,3.71,0,E
2023-11-26 10:04:42,8.3,863.61,57.19,14,20,20,0.84,0,W
2023-11-26 10:19:42,8.77,863.61,55.44,18,24,27,0.22,0,SW
2023-11-26 10:34:42,9.11,863.7,58.72,26,42,44,0.16,0,SW
2023-11-26 10:49:42,9.23,863.82,57.77,24,43,45,0.04,0,S
2023-11-26 11:04:42,9.47,863.9,56.08,25,41,42,0,0,
2023-11-26 11:19:42,10.54,863.78,50.27,17,32,34,0.19,0,SW
2023-11-26 11:34:42,10.17,863.71,52.04,21,34,34,1.26,0,SE
2023-11-26 11:49:42,9.88,863.47,53.76,24,39,40,1.14,0,NW
2023-11-26 12:04:42,10.36,863.38,52.69,27,47,48,0.86,0,S
2023-11-26 12:19:42,11.06,863.22,51.96,25,40,41,0.66,0,SW
2023-11-26 12:34:42,14.3,862.74,43.84,24,35,37,1.1,0,SW
2023-11-26 12:49:42,11.54,862.69,51.01,23,32,33,1.11,0,W
2023-11-26 13:04:42,12.14,862.59,47.64,18,29,32,0.93,0,SW
2023-11-26 13:19:42,11.81,862.2,48.67,16,23,25,1.33,0,NW
2023-11-26 13:34:42,12.71,861.87,46.06,15,23,25,2.1,0,E
2023-11-26 13:49:42,12.35,861.59,45.5,10,14,15,2.04,0,NW
2023-11-26 14:04:42,11.96,861.71,46.58,14,21,21,2.08,0,W
2023-11-26 14:19:42,12.03,861.75,46.24,10,16,17,2.09,0,NE
2023-11-26 14:34:42,11.83,861.59,46.26,11,15,16,2.14,0,NW
2023-11-26 14:49:42,11.79,861.55,47.08,11,14,15,1.26,0,W
2023-11-26 15:04:42,12.11,861.43,46.18,9,11,11,1.15,0,NW
2023-11-26 15:19:42,12.69,861.03,45.41,11,16,17,1.31,0,E
2023-11-26 15:34:42,11.96,861.04,48.94,37,60,63,0.58,0,SW
2023-11-26 15:49:42,12.01,860.92,48.52,34,53,57,0.18,0,S
2023-11-26 16:04:42,11.87,860.89,49.56,35,55,57,0,0,
2023-11-26 16:19:42,11.31,861.04,51.02,40,64,68,1.49,0,SW
2023-11-26 16:34:42,10.86,861.31,52.93,52,84,89,0.94,0,SW
2023-11-26 16:49:42,10.76,861.06,52.83,50,83,87,1.51,0,S
2023-11-26 17:04:42,10.79,860.82,53.2,48,82,85,1.17,0,SW
2023-11-26 17:19:42,10.76,860.91,53.45,57,100,103,0.86,0,S
2023-11-26 17:34:42,10.41,860.99,55.2,61,98,99,0.6,0,SW
2023-11-26 17:49:42,10.35,860.86,56.34,54,87,99,0,0,
2023-11-26 18:04:42,10.3,860.89,55.7,82,145,159,0.55,0,E
2023-11-26 18:19:42,10.2,860.92,55.83,81,145,153,1.1,0,E
2023-11-26 18:34:42,10.23,860.82,53.69,62,101,107,2.89,0,E
2023-11-26 18:49:42,9.95,860.58,54.67,60,96,99,2.37,0,E
2023-11-26 19:04:42,9.93,860.61,54.32,52,85,89,5.53,0,NE
2023-11-26 19:19:42,10.18,860.71,54.58,31,57,57,2.5,0,W
2023-11-26 19:34:42,11.14,860.52,50.04,17,28,31,1.72,0,NW
2023-11-26 19:49:42,11.19,860.15,49.31,14,23,25,2.3,0,NW
2023-11-26 20:04:42,11.19,860.18,49.16,10,16,19,2.1,0,NW
2023-11-26 20:19:42,10.78,860.14,49.99,11,16,17,2.23,0,W
2023-11-26 20:34:42,11.01,860,48.77,10,17,20,4.13,0,NE
2023-11-26 20:49:42,10.32,860.15,51.45,18,31,36,2.86,0,NE
2023-11-26 21:04:42,10.95,860.12,48.84,12,23,23,3.65,0,E
2023-11-26 21:19:42,11.01,860.2,49.2,12,17,18,2.89,0,E
2023-11-26 21:34:42,10.85,860.29,49.89,13,19,20,1.34,0,E
2023-11-26 21:49:42,10.52,860,51.63,10,14,15,1.9,0,NE
2023-11-26 22:04:42,10.34,859.81,52.22,6,12,12,1.4,0,W
2023-11-26 22:19:42,10.15,859.66,53.08,7,11,12,1.6,0,SW
2023-11-26 22:34:42,10.91,859.51,50.66,5,8,9,3.62,0,NW
2023-11-26 22:49:42,10.78,859.41,50.93,7,10,10,3.13,0,NW
2023-11-26 23:04:42,10.65,859.37,50.88,5,8,9,3.19,0,W
2023-11-26 23:19:42,10.91,859.24,49.7,6,11,11,2.14,0,NW
2023-11-26 23:34:42,11.36,859.21,48.41,5,8,10,5.78,0,NW
2023-11-26 23:49:42,11.3,859.31,48.49,5,9,9,6.32,0,NW
2023-11-27 0:04:42,11,859.45,49.46,5,10,10,3.9,0,NW
2023-11-27 0:19:42,11.45,859.47,47.86,5,8,8,4.56,0,NW
2023-11-27 0:34:42,11.71,859.38,46.11,4,6,7,5.48,0,NW
2023-11-27 0:49:42,11.48,859.3,46.33,5,8,8,5.3,0,NW
2023-11-27 1:04:42,11.12,859.23,46.98,4,6,6,4.72,0,NW
2023-11-27 1:19:42,11.31,859.54,45.97,4,6,6,5.75,0,NW
2023-11-27 1:34:42,11.72,859.24,44.7,4,5,5,6.6,0,NW
2023-11-27 1:49:42,11.61,859.42,44.98,4,6,7,6.03,0,NW
2023-11-27 2:04:42,11.59,858.99,44.58,5,8,8,5.24,0,NW
2023-11-27 2:19:42,11.89,859.1,42.94,4,6,6,6.59,0,NW
2023-11-27 2:34:42,11.77,859.04,43.13,4,6,6,5.01,0,NW
2023-11-27 2:49:42,11.17,859.22,46.39,5,9,9,4.04,0,NW
2023-11-27 3:04:42,11.12,859.02,47.37,5,7,8,5.31,0,NW
2023-11-27 3:19:42,11.07,858.56,47.32,5,8,8,5.07,0,NW
2023-11-27 3:34:42,11.19,858.17,46.98,6,8,8,5.64,0,NW
2023-11-27 3:49:42,11.02,857.55,47.54,7,10,13,6.66,0,NW
2023-11-27 4:04:42,10.95,857.56,47.87,8,13,14,5.65,0,NW
2023-11-27 4:19:42,11.05,857.45,47.68,9,14,14,5.65,0,NW
2023-11-27 4:34:42,10.96,857.26,47.87,8,13,13,5.93,0,NW
2023-11-27 4:49:42,11.06,856.93,47.92,8,11,12,7.06,0,NW
2023-11-27 5:04:42,11.1,856.64,47.57,7,11,12,7.98,0,NW
2023-11-27 5:19:42,11.41,856.39,46.35,8,12,14,7.12,0,NW
2023-11-27 5:34:42,11.69,856.36,44.96,6,10,12,8.13,0,NW
2023-11-27 5:49:42,11.74,856.22,44.26,6,10,10,7.18,0,NW
2023-11-27 6:04:42,12.08,856.09,42.81,6,11,13,7.28,0,NW
2023-11-27 6:19:42,11.76,856.27,44.16,7,13,13,6.84,0,NW
2023-11-27 6:34:42,11.55,856.24,45.62,7,13,13,7.11,0,NW
2023-11-27 6:49:42,11.47,856.12,45.76,11,15,17,4.79,0,NW
2023-11-27 7:04:42,11.84,855.77,44.39,7,11,11,7.55,0,NW
2023-11-27 7:19:42,11.77,855.56,44.59,7,12,14,6.32,0,NW
2023-11-27 7:34:41,11.95,855.38,43.64,7,11,12,7.91,0,NW
2023-11-27 7:49:41,11.85,855.36,44.59,10,15,15,6.5,0,NW
2023-11-27 8:04:41,11.85,855.01,45.1,6,9,10,7.55,0,NW
2023-11-27 8:19:41,11.89,854.96,45.19,8,13,14,8.64,0,NW
2023-11-27 8:34:41,12.07,854.85,44.82,10,15,16,7.05,0,NW
2023-11-27 8:49:41,12.34,854.83,44.32,9,15,15,6.88,0,NW
2023-11-27 9:04:41,12.23,854.99,44.47,9,14,14,7.6,0,NW
2023-11-27 9:19:41,12.2,855.11,44.87,8,15,17,8.03,0,NW
2023-11-27 9:34:41,12.07,855.48,45.61,10,16,16,5.7,0,NW
2023-11-27 9:49:41,12.05,855.86,45.67,10,17,17,5.76,0,N
2023-11-27 10:04:41,11.28,856.08,51.77,13,20,22,5.46,0,N
2023-11-27 10:19:41,11.46,855.95,50.35,15,27,28,4.19,0,NE
2023-11-27 10:34:41,12.08,855.98,47.51,21,34,35,3.09,0,NW
2023-11-27 10:49:41,12,856.12,46.52,14,26,28,3.35,0,NW
2023-11-27 11:04:41,11.97,856.02,46.84,14,23,24,2.33,0,NW
2023-11-27 11:19:41,11.73,855.86,47.68,14,25,28,3.07,0,NE
2023-11-27 11:34:41,11.8,855.91,48.09,13,23,23,4.26,0,N
2023-11-27 11:49:41,11.94,855.72,47.74,15,26,28,5.53,0,NW
2023-11-27 12:04:41,12.05,855.38,47.83,43,71,74,4.45,0,N
2023-11-27 12:19:41,12.27,854.93,47.45,69,87,90,5.72,0,N
2023-11-27 12:34:41,12.14,855.1,48.75,17,26,26,6.42,0,NE
2023-11-27 12:49:41,11.92,855.29,48.97,18,28,30,5.29,0,NE
2023-11-27 13:04:41,11.94,855.29,48.89,15,25,26,3.88,0,NW
2023-11-27 13:19:41,12.19,855.28,47.72,15,23,24,5.99,0,NE
2023-11-27 13:34:41,12.21,855.33,44.13,10,16,16,4.3,0,NW
2023-11-27 13:49:41,12.14,855.43,44.23,12,18,18,4.7,0,NW
2023-11-27 14:04:41,12.79,855.04,43.22,15,23,24,5.67,0,NE
2023-11-27 14:19:41,13.56,854.97,41.8,12,21,23,5.85,0,NE
2023-11-27 14:34:41,14.53,854.99,40.05,7,9,9,5.02,0,NE
2023-11-27 14:49:41,13.48,854.78,40.74,5,7,8,5.59,0,NW
2023-11-27 15:04:41,12.62,855.37,46.47,15,23,24,6.64,0,S
2023-11-27 15:19:41,9.18,856.43,59.75,3,6,6,9.96,0,SW
2023-11-27 15:34:41,9.15,856.97,56.23,6,9,11,8.46,0,W
2023-11-27 15:49:41,9.26,856.88,53.41,12,20,22,6.68,0,SW
2023-11-27 16:04:41,9.03,857.29,52.73,2,4,5,8.16,0,S
2023-11-27 16:19:41,9.04,857.38,51.67,1,1,1,7.59,0,S
2023-11-27 16:34:41,9.23,857.53,51.46,1,2,2,8.88,0,SW
2023-11-27 16:49:41,8.94,857.59,53.53,2,4,4,5.19,0,S
2023-11-27 17:04:41,8.75,857.68,53.79,3,5,5,4.31,0,SW
2023-11-27 17:19:41,8.77,857.78,53.11,6,14,16,4.26,0,S
2023-11-27 17:34:41,7.47,858.01,63.05,6,10,10,3.66,0,SW
2023-11-27 17:49:41,7.7,858.27,58.93,5,8,8,3.11,0,S
2023-11-27 18:04:41,7.73,858.53,59.93,4,6,6,2.45,0,SW
2023-11-27 18:19:41,7.66,858.64,60.18,4,6,8,2.36,0,SE
2023-11-27 18:34:41,7.53,858.76,58.94,2,4,5,2.59,0,S
2023-11-27 18:49:41,7.24,859.09,61.83,7,13,14,2.39,0,W
2023-11-27 19:04:41,6.59,859.04,61.85,4,6,8,3.24,0,S
2023-11-27 19:19:41,6.78,859.21,60.56,4,7,7,1.9,0,S
2023-11-27 19:34:41,6.73,859.5,62.04,4,5,5,1.06,0,S
2023-11-27 19:49:41,6.81,859.53,59.69,1,2,2,2.22,0,E
2023-11-27 20:04:41,6.64,859.78,59.87,2,2,2,2.43,0,S
2023-11-27 20:19:41,6.03,860.01,62.46,5,9,10,4.58,0,S
2023-11-27 20:34:41,5.4,860,65.51,4,8,8,4.26,0,S
2023-11-27 20:49:41,5.22,860,65.06,4,6,6,1.72,0,SE
2023-11-27 21:04:41,5.19,860.32,67.33,8,12,14,0.83,0,S
2023-11-27 21:19:41,5.14,859.97,65.32,7,9,11,1.16,0,SW
2023-11-27 21:34:41,5.18,860.21,65.69,7,9,9,0.87,0,SE
2023-11-27 21:49:41,4.87,860.62,65.38,7,11,11,2.31,0,W
2023-11-27 22:04:41,4.58,860.4,66.79,7,10,10,1.57,0,W
2023-11-27 22:19:41,4.78,860.75,63.82,6,10,12,2.06,0,W
2023-11-27 22:34:41,4.47,861.03,65.3,7,11,11,1.07,0,W
2023-11-27 22:49:41,4.19,861.1,62.52,3,6,6,2.86,0,SW
2023-11-27 23:04:41,4.24,861.14,62.3,4,5,5,1.58,0,S
2023-11-27 23:19:41,4.08,861.08,61.94,3,6,6,1.73,0,S
2023-11-27 23:34:41,3.37,861.16,68.4,2,3,3,2.46,0,S
2023-11-27 23:49:41,3.29,861.38,68.5,3,4,4,3.78,0,S
2023-11-28 0:04:41,2.04,861.86,80.96,2,5,5,5.23,0,SW
2023-11-28 0:19:41,1.14,862.18,84.73,3,5,6,2.32,0,SW
2023-11-28 0:34:41,0.71,862.51,86.37,3,6,6,2.3,0,S
2023-11-28 0:49:41,0.24,862.6,90.36,3,6,7,2.54,0,E
2023-11-28 1:04:41,0.09,862.46,94.16,4,9,9,1.05,0,W
2023-11-28 1:19:41,0.08,862.6,95.21,4,5,5,3.17,0,W
2023-11-28 1:34:41,0.62,862.56,87.67,2,3,5,3.46,0,N
2023-11-28 1:49:41,0.76,862.49,85.35,1,3,3,1.99,0,W
2023-11-28 2:04:41,0.83,862.51,82.54,2,3,3,1.72,0,W
2023-11-28 2:19:41,0.83,862.38,80.76,2,6,7,1.68,0,NE
2023-11-28 2:34:41,0.98,862.74,77.38,2,5,6,2.23,0,SW
2023-11-28 2:49:41,1.23,863.13,77.63,2,5,5,1.65,0,NW
2023-11-28 3:04:41,0.99,863.09,80.1,3,5,5,0.76,0,SW
2023-11-28 3:19:41,1.16,863.56,80.52,3,7,7,0.3,0,SW
2023-11-28 3:34:41,1.16,863.77,80.16,3,5,5,1.69,0,E
2023-11-28 3:49:41,1.16,864.12,80.93,5,7,8,1.15,0,E
2023-11-28 4:04:41,1.24,863.88,79.83,5,9,10,1.28,0,NW
2023-11-28 4:19:41,1.14,863.81,78.38,3,6,6,2.8,0,W
2023-11-28 4:34:41,0.88,864.06,80.01,3,6,6,1.12,0,W
2023-11-28 4:49:41,0.93,863.99,78.15,5,9,10,1.89,0,NE
2023-11-28 5:04:41,1.02,864.16,76.31,5,9,9,1.16,0,E
2023-11-28 5:19:41,1.03,864.41,75.69,3,3,3,1.49,0,E
2023-11-28 5:34:41,1.03,864.63,76.03,5,7,7,1.07,0,SE
2023-11-28 5:49:41,1.04,864.77,74.15,5,7,8,0.82,0,S
2023-11-28 6:04:41,0.97,865.03,72.74,6,7,7,1.63,0,N
2023-11-28 6:19:41,1.05,865.2,71.32,6,7,9,1.33,0,NW
2023-11-28 6:34:41,1.01,865.33,70.02,5,9,9,0.81,0,W
2023-11-28 6:49:41,0.81,865.61,68.88,5,6,6,1.49,0,E
2023-11-28 7:04:41,0.62,865.68,69.13,5,7,9,1.85,0,E
2023-11-28 7:19:41,0.4,865.91,65.43,5,6,6,1.66,0,E
2023-11-28 7:34:41,0.19,866.12,62.88,3,6,7,1.16,0,SW
2023-11-28 7:49:41,0.5,866.34,56.66,3,6,6,1.26,0,SE
2023-11-28 8:04:41,0.42,866.65,56.03,3,7,7,2.01,0,S
2023-11-28 8:19:41,0.09,866.71,57.01,5,7,9,2.5,0,S
2023-11-28 8:34:41,-0.22,866.77,54.96,6,10,10,2.9,0,S
2023-11-28 8:49:41,0.08,867.12,49.76,10,14,15,1.68,0,S
2023-11-28 9:04:41,0.05,867.23,48.65,7,11,13,1.35,0,S
2023-11-28 9:19:41,0.06,867.27,46.62,3,5,6,1.31,0,S
2023-11-28 9:34:41,0.16,867.34,45.21,2,5,5,1.44,0,S
2023-11-28 9:49:41,0.12,867.54,43.34,5,7,9,0.39,0,SW
2023-11-28 10:04:41,0.87,867.77,47.1,7,13,14,1.2,0,NW
2023-11-28 10:19:41,1.11,867.88,46.31,3,5,5,0.93,0,E
2023-11-28 10:34:41,1.12,867.95,45.08,5,9,9,1.76,0,SW
2023-11-28 10:49:41,1.15,868.18,45.37,6,9,9,1.16,0,SW
2023-11-28 11:04:41,1.78,868.27,46.18,9,14,14,1.17,0,NW
2023-11-28 11:19:41,1.91,868.38,45.78,6,10,10,2.52,0,N
2023-11-28 11:34:40,2.15,868.35,45.87,6,10,11,2.24,0,NW
2023-11-28 11:49:40,3.56,868.37,41.03,6,8,8,2.42,0,NW
2023-11-28 12:04:40,4.33,868.22,39.54,32,52,54,2.63,0,W
2023-11-28 12:19:40,5.77,868.39,35.77,7,11,11,1.97,0,N
2023-11-28 12:34:40,5.62,868.54,33.1,4,5,5,3.23,0,S
2023-11-28 12:49:40,5.17,868.55,32.75,3,5,8,4.41,0.2794,S
2023-11-28 13:04:40,5.27,868.56,33.7,4,6,6,4.47,0,S
2023-11-28 13:19:40,6.49,868.6,33.89,5,9,9,2.7,0,SW
2023-11-28 13:34:40,6.17,868.47,32.85,6,10,11,2.16,0,W
2023-11-28 13:49:40,3.32,868.54,38.2,8,11,11,3.11,0,W
2023-11-28 14:04:40,3.4,868.44,39.65,7,9,11,3.24,0,S
2023-11-28 14:19:40,3.47,868.46,39.41,6,9,9,2.35,0,S
2023-11-28 14:34:40,3.78,868.57,39.9,7,10,10,2.01,0,SW
2023-11-28 14:49:40,3.9,868.5,39.35,7,9,9,1.67,0,SW
2023-11-28 15:04:40,4,868.73,39.73,7,9,11,3.2,0,N
2023-11-28 15:19:40,3.97,868.9,39.19,6,9,9,2.67,0,SW
2023-11-28 15:34:40,4.08,868.98,38.71,10,15,19,2.45,0,N
2023-11-28 15:49:40,3.75,868.87,38.3,8,12,12,2.19,0,W
2023-11-28 16:04:40,3.76,868.95,37.68,6,9,11,1.64,0,SW
2023-11-28 16:19:40,3.4,869.09,40.36,7,11,12,1.43,0,W
2023-11-28 16:34:40,3.38,869.31,40.96,8,12,12,0.92,0,NW
2023-11-28 16:49:40,3.34,869.41,40.54,9,14,14,0.43,0,SW
2023-11-28 17:04:40,3.15,869.33,39.74,12,18,18,0.24,0,SW
2023-11-28 17:19:40,3.07,869.46,39.5,13,19,19,0.53,0,SW
2023-11-28 17:34:40,2.41,869.62,41.37,14,20,22,0,0,
2023-11-28 17:49:40,1.94,869.72,42.64,7,9,9,0,0,
2023-11-28 18:04:40,1.21,869.86,47.65,22,34,35,0,0,
2023-11-28 18:19:45,1.3,869.96,47.06,15,22,22,0,0,
2023-11-28 18:34:45,0.59,870.06,49.06,25,42,46,0,0,
2023-11-28 18:49:45,1.05,870.24,48.72,22,35,35,0,0,
2023-11-28 19:04:45,1.26,870.33,47.61,26,37,39,0,0,
2023-11-28 19:19:45,1,870.49,48.76,34,51,53,0,0,
2023-11-28 19:34:45,1.24,870.69,47.54,38,61,65,0.03,0,SW
2023-11-28 19:49:45,0.78,870.74,48.76,35,56,58,0,0,
2023-11-28 20:04:45,0.85,870.63,49.04,45,71,75,0,0,
2023-11-28 20:19:45,0.67,870.72,49.2,35,57,60,0.1,0,S
2023-11-28 20:34:45,0.68,870.79,49.8,32,51,58,0,0,
2023-11-28 20:49:45,0.1,870.83,50.35,36,55,57,0,0,
2023-11-28 21:04:45,0.19,870.9,52.11,32,52,55,0,0,
2023-11-28 21:19:45,0.61,871,49.62,29,46,49,0.08,0,SW
2023-11-28 21:34:45,0.82,871.09,48.73,30,50,52,0,0,
2023-11-28 21:49:45,-0.09,871.2,52.59,37,58,64,0.61,0,SE
2023-11-28 22:04:45,-0.27,871.31,53.23,49,71,75,0,0,
2023-11-28 22:19:45,-0.94,871.38,57.66,50,81,87,0,0,
2023-11-28 22:34:45,-0.27,871.55,52.93,34,51,52,0,0,SE
2023-11-28 22:49:45,1.04,871.73,49.5,40,61,63,1.05,0,E
2023-11-28 23:04:45,-0.05,871.67,52.64,27,46,49,0.84,0,SE
2023-11-28 23:19:45,1.17,871.62,47.93,27,45,48,3.79,0,NE
2023-11-28 23:34:45,1.18,871.59,46.6,20,34,36,5.45,0,E
2023-11-28 23:49:45,1.23,871.65,46.25,19,28,28,3.34,0,E
2023-11-29 0:04:45,1.34,871.81,46.03,19,28,30,4.39,0,NE
2023-11-29 0:19:45,1.29,871.9,46.16,19,29,31,4.26,0,E
2023-11-29 0:34:45,1.23,872.02,45.71,19,32,32,3.26,0,E
2023-11-29 0:49:45,1.38,871.99,44.24,16,25,32,3.39,0,E
2023-11-29 1:04:45,0.6,872.04,47.35,15,21,23,4.04,0,E
2023-11-29 1:19:45,0.99,872.03,45.48,13,19,21,4.72,0,NE
2023-11-29 1:34:45,0.92,871.94,44.97,10,15,17,6.77,0,NE
2023-11-29 1:49:45,0.94,871.78,44.33,10,15,15,4.63,0,E
2023-11-29 2:04:45,0.61,871.69,45.33,7,13,13,3.46,0,E
2023-11-29 2:19:45,1.07,871.8,43.07,6,10,11,4.9,0,E
2023-11-29 2:34:45,0.97,871.61,43.17,6,13,14,3.82,0,E
2023-11-29 2:49:45,0.65,871.77,44.9,7,11,11,4.15,0,E
2023-11-29 3:04:45,0.71,871.94,45.4,8,12,12,7.74,0,NE
2023-11-29 3:19:45,0.67,871.93,45.39,8,10,12,6.29,0,NE
2023-11-29 3:34:45,0.83,871.87,44.69,6,11,13,6.46,0,NE
2023-11-29 3:49:45,0.69,872.01,45.29,6,9,9,6.48,0,NE
2023-11-29 4:04:45,1,871.96,44.1,7,11,11,5.17,0,NE
2023-11-29 4:19:45,0.85,871.95,44.65,6,10,10,3.76,0,E
2023-11-29 4:34:45,0.62,871.96,45.52,6,10,10,5.16,0,NE
2023-11-29 4:49:45,0.49,871.97,45.83,7,13,13,4.44,0,E
2023-11-29 5:04:45,0.45,872.02,46.27,10,14,14,5.81,0,NE
2023-11-29 5:19:45,0.36,872.16,46.78,10,13,13,5.78,0,NE
2023-11-29 5:34:45,0.31,871.98,47.03,14,20,21,5,0,NE
2023-11-29 5:49:45,0.4,872.01,46.7,20,21,22,4.8,0,NE
2023-11-29 6:04:45,0.84,872.2,45.38,6,13,14,5.64,0,NE
2023-11-29 6:19:45,0.56,871.94,46.75,6,9,9,6.24,0,NE
2023-11-29 6:34:45,0.45,871.76,47.92,21,25,25,4.65,0,NE
2023-11-29 6:49:45,0.69,871.98,46.8,6,10,11,3.58,0,NE
2023-11-29 7:04:45,0.59,872.03,46.97,6,9,11,3.44,0,E
2023-11-29 7:19:45,0.31,872.06,49.31,15,23,27,2.58,0,SE
2023-11-29 7:34:45,-0.17,872.23,52.76,11,17,17,1.82,0,S
2023-11-29 7:49:45,-1.02,872.15,57.3,30,37,40,0.16,0,SW
2023-11-29 8:04:45,-1.22,872.32,56.77,25,36,36,0,0,SW
2023-11-29 8:19:45,-1.15,872.37,58.99,23,34,38,0,0,S
2023-11-29 8:34:45,0.03,872.25,53.37,30,49,53,2.15,0,E
2023-11-29 8:49:45,0.29,872.11,52.78,33,60,65,2.12,0,E
2023-11-29 9:04:45,1.03,872.32,51.53,27,41,46,3.42,0,E
2023-11-29 9:19:45,0.78,872.48,53.06,33,51,52,0,0,
2023-11-29 9:34:45,1.33,872.54,49.5,12,17,19,0.32,0,SE
2023-11-29 9:49:45,2.16,872.55,46.89,21,29,32,0.13,0,S
2023-11-29 10:04:45,1.77,872.36,47.85,15,24,26,0.96,0,SW
2023-11-29 10:19:45,2.61,872.44,47.31,12,18,18,0.9,0,SW
2023-11-29 10:34:45,3.05,872.36,45,14,23,24,0.54,0,SW
2023-11-29 10:49:45,3.61,872.53,43.97,8,13,13,0.78,0,SW
2023-11-29 11:04:45,3.19,872.63,46.37,21,35,37,0.52,0,SW
2023-11-29 11:19:45,2.49,872.92,49.68,34,54,57,2.04,0,W
2023-11-29 11:34:45,3.21,872.72,46.22,19,33,33,1.33,0,SW
2023-11-29 11:49:45,4.66,872.4,45.73,29,44,46,0.9,0,SW
2023-11-29 12:04:45,4.46,872.33,46.5,51,76,78,1.41,0,W
2023-11-29 12:19:45,6.51,872.17,41.69,34,57,59,1.39,0,SW
2023-11-29 12:34:45,5.96,872.1,40.76,27,37,42,1.31,0,SW
2023-11-29 12:49:45,6.08,871.98,42.27,28,42,43,2,0,S
2023-11-29 13:04:45,6.62,871.87,42.31,38,60,65,1.78,0,SW
2023-11-29 13:19:45,7.58,871.76,42.65,40,64,65,1.47,0,S
2023-11-29 13:34:45,5.81,871.76,45.03,42,65,67,2.62,0,SW
2023-11-29 13:49:45,3.97,871.68,50.21,43,72,76,1.64,0,SW
2023-11-29 14:04:45,3.77,871.72,49.84,32,52,53,1.52,0,SW
2023-11-29 14:19:45,3.94,871.72,50.55,32,54,59,1.89,0,SW
2023-11-29 14:34:45,4.07,871.66,48.92,34,59,63,1.19,0,SW
2023-11-29 14:49:45,3.99,871.6,50.29,31,51,60,0.56,0,SW
